#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS:  45 212
# Band-Index    1
# Band-Index    6
   3.31005    -21.216634
   3.09160    -21.208150
   2.87316    -21.187734
   2.65471    -21.167189
   2.43627    -21.158703
   2.43627    -21.216621
   2.21782    -21.208159
   1.99937    -21.187691
   1.78093    -21.167183
   1.56248    -21.158688
   1.56248    -21.158703
   1.52610    -21.158689
   1.48971    -21.158703
   1.45333    -21.158696
   1.41694    -21.158703
   1.41694    -21.158703
   1.39875    -21.158702
   1.38056    -21.158692
   1.36237    -21.158689
   1.34417    -21.158688
   1.34417    -21.158688
   1.31266    -21.158690
   1.28115    -21.158683
   1.24964    -21.158680
   1.21813    -21.158703
   1.21813    -21.158703
   0.99969    -21.167182
   0.78124    -21.187677
   0.56280    -21.208184
   0.34435    -21.216632
   0.34435    -21.216632
   0.30797    -21.216622
   0.27158    -21.216614
   0.23520    -21.216628
   0.19881    -21.216634
   0.19881    -21.216634
   0.18062    -21.216631
   0.16243    -21.216636
   0.14423    -21.216620
   0.12604    -21.216621
   0.12604    -21.216621
   0.09453    -21.216613
   0.06302    -21.216614
   0.03151    -21.216609
   0.00000    -21.216632
 
# Band-Index    7
   0.00000    -20.571367
   0.03151    -20.571351
   0.06302    -20.571333
   0.09453    -20.571315
   0.12604    -20.571307
   0.12604    -20.571307
   0.14423    -20.571299
   0.16243    -20.571276
   0.18062    -20.571247
   0.19881    -20.571207
   0.19881    -20.571207
   0.23520    -20.571283
   0.27158    -20.571330
   0.30797    -20.571355
   0.34435    -20.571367
   0.34435    -20.571367
   0.56280    -20.560579
   0.78124    -20.534247
   0.99969    -20.507497
   1.21813    -20.496339
   1.21813    -20.496339
   1.24964    -20.496323
   1.28115    -20.496310
   1.31266    -20.496282
   1.34417    -20.496265
   1.34417    -20.496265
   1.36237    -20.496266
   1.38056    -20.496244
   1.39875    -20.496219
   1.41694    -20.496191
   1.41694    -20.496191
   1.45333    -20.496254
   1.48971    -20.496308
   1.52610    -20.496335
   1.56248    -20.496339
   1.56248    -20.496265
   1.78093    -20.507441
   1.99937    -20.534208
   2.21782    -20.560524
   2.43627    -20.571307
   2.43627    -20.496191
   2.65471    -20.507355
   2.87316    -20.534123
